latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.71252119280406,41.75443042810722,-72.71276420654662,41.75443934336551,-72.71278268867398,41.754165195326514,-72.71284015266191,41.7541673818282,-72.71291980733835,41.754009912965145,-72.71288425892756,41.75400852939575,-72.71270123934798,41.75400185666458,-72.71255398822075,41.753996347853914,-72.71252119280406,41.75443042810722	184116	PIN	114477031		303004003		11905.82428	501.8414501	Two Family												
			Polygon	-72.71276420654662,41.75443934336551,-72.71294469864289,41.75444593285573,-72.71296548884715,41.754171840414834,-72.71286881136776,41.754168461323346,-72.71284015266191,41.7541673818282,-72.71278268867398,41.754165195326514,-72.71276420654662,41.75443934336551	184118	PIN	114477032		303004002		4962.490234	299.3088723	Two Family												
			Polygon	-72.71294469864289,41.75444593285573,-72.713083741753,41.75445094457044,-72.71310427471911,41.75417704412274,-72.71296548884715,41.754171840414834,-72.71294469864289,41.75444593285573	184120	PIN	114477033		303004001		3794.94751	275.9030778	Four Family												
			Polygon	-72.7073172247555,41.7542744468801,-72.70732671390074,41.754278841244236,-72.70766839698034,41.754437504386644,-72.70769653481274,41.75445055005456,-72.70779255765201,41.75433406290116,-72.70776834012975,41.75432277503293,-72.7074228476208,41.75416155859198,-72.70741368825264,41.754157274128644,-72.7073188386062,41.754272471592195,-72.7073172247555,41.7542744468801	184121	PIN	137481084		317001012		6091.849121	343.6259533	Three Family												
			Polygon	-72.71322857864048,41.754450277295575,-72.71322931274834,41.7544503049723,-72.71325566140362,41.75445165806363,-72.71374608308265,41.75447681359404,-72.71377433858738,41.754478276937256,-72.71377518149725,41.754478304644664,-72.71378966373233,41.754336759010066,-72.71379135899213,41.75431993707946,-72.71380178754967,41.75421815484622,-72.71380300382101,41.754205888276715,-72.71326900723923,41.754185494180234,-72.71324965598664,41.75418471962009,-72.71324902837559,41.75419278761623,-72.71322857864048,41.754450277295575	184127	PINCONDO	114471900		114471021		14768.01611	497.1737848	APARTMENT												
			Polygon	-72.71061989796594,41.754468324747066,-72.71064144697814,41.754469237711945,-72.71116785858925,41.75449180939782,-72.7111886746549,41.75449269457109,-72.71119908873669,41.75436080777267,-72.7111994210611,41.75435666401517,-72.71118380902806,41.75435602757986,-72.71067143423807,41.75433475056358,-72.71062738343306,41.75433292431586,-72.71062734626662,41.75433377503132,-72.71061989796594,41.754468324747066	184132	PIN	137479059		303003032		7718.409851	410.8121778	Three Family												
			Polygon	-72.70680122839592,41.754355842460754,-72.70682628839265,41.75436756993261,-72.7071253603687,41.754507530155436,-72.70712649743129,41.75450610355005,-72.70722153115216,41.75439068677636,-72.70692282544798,41.754251550220744,-72.70689424823715,41.754238257213714,-72.70689402841761,41.75423814736026,-72.70686281392081,41.754277708278124,-72.70685052623098,41.75429320889128,-72.70680287909647,41.7543535927655,-72.70680122839592,41.754355842460754	184134	PIN	137481109		317001020		5228.733704	309.3524943	Old Style												
			Polygon	-72.70614066868524,41.75435677335272,-72.70616748768923,41.75436852907898,-72.7064631932447,41.754498527987934,-72.70648678818206,41.75450891028112,-72.70648832697619,41.75450959693232,-72.70667466131138,41.75427409681162,-72.70667345226771,41.75427354835836,-72.70665582955974,41.75426552843054,-72.70635415575205,41.75412839261094,-72.70633004828161,41.75411743379597,-72.70614595063937,41.75435010674894,-72.70614066868524,41.75435677335272	184136	PIN	137482122		317002015		11060.49304	421.1219634	Two Family												
			Polygon	-72.70722153115216,41.75439068677636,-72.70723127674124,41.75439524590042,-72.70755222288213,41.75454476322899,-72.70758219261047,41.75455868776915,-72.70760040159098,41.7545671742986,-72.70769653481274,41.75445055005456,-72.70766839698034,41.754437504386644,-72.70732671390074,41.754278841244236,-72.7073172247555,41.7542744468801,-72.7072225581369,41.75438945222914,-72.70722153115216,41.75439068677636	184141	PIN	137481083		317001013		6070.501099	343.2265503	MIXED USE												
			Polygon	-72.70210002585429,41.75375696783324,-72.70207049142222,41.753751192572715,-72.7020432822146,41.75374932157621,-72.70201612996652,41.75375189004473,-72.70198975422318,41.753758829912876,-72.7019648539521,41.7537699572714,-72.70194208902026,41.753784977240954,-72.70192206270727,41.75380349178644,-72.70165920653909,41.75436022477108,-72.70165185337456,41.75438872560233,-72.70164920151522,41.754418040002435,-72.7016513206399,41.75444739772241,-72.70165815506762,41.75447602737502,-72.70166952522075,41.75450317670336,-72.70168513234341,41.75452813234667,-72.70170456635151,41.754550238584265,-72.70172731660776,41.75456891456488,-72.70175278533901,41.754583669568746,-72.70178030334297,41.75459411590156,-72.70194877653574,41.75415296012308,-72.70210002585429,41.75375696783324	184144	PIN	160486057		319002008		14386.60797	686.9199682													
			Polygon	-72.70670912491691,41.75447271445946,-72.7067349542761,41.75448488132483,-72.70702973939221,41.75462374247056,-72.70703047297366,41.754622837129915,-72.7071253603687,41.754507530155436,-72.70682628839265,41.75436756993261,-72.70680122839592,41.754355842460754,-72.7067098218522,41.75447180910709,-72.70670912491691,41.75447271445946	184145	PIN	137481110		317001019		5148.108887	306.836732	Two Family												
			Polygon	-72.7060498481405,41.75447155965715,-72.70606996226688,41.75448059601068,-72.70638350900428,41.754621277175566,-72.70639398745669,41.754625973861216,-72.70639563616265,41.754626715440885,-72.70648832697619,41.75450959693232,-72.70648678818206,41.75450891028112,-72.7064631932447,41.754498527987934,-72.70616748768923,41.75436852907898,-72.70614066868524,41.75435677335272,-72.70605252584124,41.75446813032148,-72.7060498481405,41.75447155965715	184146	PIN	137482121		317002016		5403.528992	318.2196713	Two Family												
			Polygon	-72.7132154377023,41.754615506455444,-72.71321635391172,41.754615534190314,-72.71323735322784,41.7546165288237,-72.71372931668473,41.754639407159324,-72.71375497033371,41.75464059526105,-72.71375856297487,41.75464078848918,-72.71377518149725,41.754478304644664,-72.71377433858738,41.754478276937256,-72.71374608308265,41.75447681359404,-72.71325566140362,41.75445165806363,-72.71322931274834,41.7544503049723,-72.71322857864048,41.754450277295575,-72.7132154377023,41.754615506455444	184148	PIN	114471022		303001015		8915.988403	417.6743296	Ranch												
			Polygon	-72.71061122692072,41.75462471854221,-72.71115720950536,41.75464872398109,-72.71117630316678,41.75464952624822,-72.71117645088246,41.75464766018475,-72.71118826845516,41.75449779880305,-72.7111886746549,41.75449269457109,-72.71116785858925,41.75449180939782,-72.71064144697814,41.754469237711945,-72.71061989796594,41.754468324747066,-72.71061974978372,41.75447093176651,-72.71061148590265,41.75462071197581,-72.71061122692072,41.75462471854221	184150	PIN	137479058		303003033		8854.568665	424.1867205	Three Family												
			Polygon	-72.7113606886282,41.754642480433205,-72.71191565286563,41.75466272562107,-72.71192673072856,41.75452139864447,-72.71137242738068,41.75450115373001,-72.7113606886282,41.754642480433205	184152	PIN	137476049		303002017		7816.5979	406.2182707	Old Style												
			Polygon	-72.7071253603687,41.754507530155436,-72.70713550897975,41.75451228153703,-72.70749085788192,41.75467860682353,-72.70750364563017,41.75468456577203,-72.70750397459601,41.75468415510811,-72.70760025486918,41.754567366344546,-72.70760040159098,41.7545671742986,-72.70758219261047,41.75455868776915,-72.70755222288213,41.75454476322899,-72.70723127674124,41.75439524590042,-72.70722153115216,41.75439068677636,-72.70712649743129,41.75450610355005,-72.7071253603687,41.754507530155436	184156	PIN	137481082		317001014		6103.671814	343.7511551	APARTMENT												
			Polygon	-72.71260237028446,41.75468380675157,-72.71306483497165,41.7547006683747,-72.71307521151083,41.75456370447727,-72.7126615266335,41.754548477814765,-72.71260237028446,41.75468380675157	184157	PIN	114476030		303002020		5985.578674	341.2273611	Three Family												
			Polygon	-72.70661705782778,41.75458947662376,-72.70663325162127,41.75459702949163,-72.70692422775578,41.75473254144495,-72.70693576865008,41.75473789710601,-72.70702973939221,41.75462374247056,-72.7067349542761,41.75448488132483,-72.70670912491691,41.75447271445946,-72.70661705782778,41.75458947662376	184159	PIN	137481111		317001018		5054.880615	304.0372159	Two Family												
			Polygon	-72.70939609646554,41.74998598801043,-72.70564455884698,41.754672867219554,-72.70580822890115,41.754729430103154,-72.70581922099706,41.75473327630948,-72.70583798116097,41.75473937580053,-72.70595693648781,41.75458898045939,-72.70595913733258,41.75458618127184,-72.7060498481405,41.75447155965715,-72.70605252584124,41.75446813032148,-72.70614066868524,41.75435677335272,-72.70614595063937,41.75435010674894,-72.70633004828161,41.75411743379597,-72.70633283599157,41.7541138672809,-72.7064213079857,41.75400209857045,-72.70642633313814,41.753995733727706,-72.70651627204352,41.753882044495924,-72.70651971994229,41.75387768238244,-72.70660848475482,41.753765501989946,-72.70661314303575,41.75375965841479,-72.70670271450643,41.753646407978906,-72.70670630910239,41.75364185381469,-72.70679760413171,41.7535264908493,-72.7067998048851,41.7535237199454,-72.70689102622954,41.75340843920391,-72.70689319029059,41.75340572231252,-72.70698342097818,41.75329167691066,-72.70698657539089,41.75328767143025,-72.70707691576715,41.75317351536401,-72.70708010567122,41.75316950989407,-72.70716780610955,41.75305850869971,-72.70717341793919,41.75305145796942,-72.70726291402592,41.75293839915212,-72.70726687534984,41.752933351134104,-72.70735754482195,41.75281881076071,-72.7073602957171,41.752815326534744,-72.70745158845041,41.75269990814322,-72.70745367911366,41.75269727440002,-72.7075438344583,41.75258333742721,-72.70754717220304,41.75257908501257,-72.70771545151281,41.75236643721876,-72.70769127434856,41.7523506212722,-72.70856536980733,41.75126096376206,-72.70942577776891,41.75018832799042,-72.70951827352269,41.750073014657616,-72.70957757240511,41.74999908719634,-72.70958341218646,41.74999109993573,-72.70948773176977,41.74998552813752,-72.70939609646554,41.74998598801043	184160	PIN_RR					223721.3286	4281.73204	#N/A												
			Polygon	-72.70595693648781,41.75458898045939,-72.70597126192787,41.7545953243645,-72.70629433596629,41.75473867135757,-72.70630195669317,41.754742049712796,-72.70630375196019,41.75474284623493,-72.70639563616265,41.754626715440885,-72.70639398745669,41.754625973861216,-72.70638350900428,41.754621277175566,-72.70606996226688,41.75448059601068,-72.7060498481405,41.75447155965715,-72.70595913733258,41.75458618127184,-72.70595693648781,41.75458898045939	184161	PIN	137482120		317002017		5440.012817	318.909054	Two Family												
			Polygon	-72.71060348316412,41.75476475671466,-72.71114305237127,41.75478845815857,-72.71116522449924,41.754789426120986,-72.71116563048858,41.75478467864628,-72.71117630316678,41.75464952624822,-72.71115720950536,41.75464872398109,-72.71061122692072,41.75462471854221,-72.71060385270279,41.754757869545514,-72.71060348316412,41.75476475671466	184165	PIN	137479057		303003034		7863.446838	410.1307105	Three Family												
			Polygon	-72.71134961213082,41.754779416497804,-72.71190182869482,41.75479993525922,-72.71191565286563,41.75466272562107,-72.7113606886282,41.754642480433205,-72.71134961213082,41.754779416497804	184166	PIN	137476050		303002016		7570.03717	402.5989535	Two Family												
			Polygon	-72.70702973939221,41.75462374247056,-72.70704014446639,41.754628631170085,-72.70739259870084,41.754794625505106,-72.70740725380669,41.754801519925245,-72.70740776729153,41.75480091637227,-72.70750364563017,41.75468456577203,-72.70749085788192,41.75467860682353,-72.70713550897975,41.75451228153703,-72.7071253603687,41.754507530155436,-72.70703047297366,41.754622837129915,-72.70702973939221,41.75462374247056	184168	PIN	137481081		317001015		6073.528198	343.2240017	MIXED USE												
			Polygon	-72.71320248211777,41.75477892443893,-72.7132041301349,41.7547790072929,-72.7132281345892,41.754780249871565,-72.71371859539711,41.754805405528444,-72.71373897173233,41.75480642731752,-72.71374168368948,41.75480656538373,-72.71375856297487,41.75464078848918,-72.71375497033371,41.75464059526105,-72.71372931668473,41.754639407159324,-72.71323735322784,41.7546165288237,-72.71321635391172,41.754615534190314,-72.7132154377023,41.754615506455444,-72.71320248211777,41.75477892443893	184169	PIN	114471023		303001014		8897.076355	416.1891619	Cape Cod												
			Polygon	-72.71255143363535,41.7548009162757,-72.71305534580158,41.75482391113112,-72.71306483497165,41.7547006683747,-72.71260237028446,41.75468380675157,-72.71255143363535,41.7548009162757	184171	PIN	114476029		303002021		5833.412903	353.9520801	Two Family												
			Polygon	-72.70653903895492,41.75468843359871,-72.70655054321574,41.75469370695604,-72.70684148466486,41.7548266669176,-72.70685694589076,41.75483372550851,-72.70688914991082,41.754794576609676,-72.70693433816751,41.754739652914054,-72.70693576865008,41.75473789710601,-72.70692422775578,41.75473254144495,-72.70663325162127,41.75459702949163,-72.70661705782778,41.75458947662376,-72.70661669100677,41.75458997045702,-72.70653903895492,41.75468843359871	184172	PIN	137481112		317001036		4227.258362	286.9185952	Three Family												
			Polygon	-72.70583798116097,41.75473937580053,-72.7062080551006,41.75486018299098,-72.70621032684569,41.75486092480968,-72.70630375196019,41.75474284623493,-72.70630195669317,41.754742049712796,-72.70629433596629,41.75473867135757,-72.70597126192787,41.7545953243645,-72.70595693648781,41.75458898045939,-72.70583798116097,41.75473937580053	184176	PIN	137482119		317002018		6253.383423	334.5319489	RETAIL												
			Polygon	-72.71373825680692,41.75483960548563,-72.71378458053631,41.754840992173335,-72.71444993456475,41.754861040216795,-72.71471882606582,41.75486916348346,-72.71472065847817,41.75486924637215,-72.71476393928525,41.7548705219651,-72.7147639444015,41.75487042735645,-72.71476556827612,41.75484033532972,-72.71477008050759,41.75475760494439,-72.71477304375519,41.75470323319531,-72.7147805169036,41.75456613104527,-72.71478796253369,41.75442902888186,-72.7147918453905,41.75435757890568,-72.71479185189537,41.75435745913629,-72.71476103084007,41.7543562971302,-72.71471522069979,41.75435458253472,-72.71444904552327,41.75434459312386,-72.71383848841027,41.754321708198376,-72.71379135899213,41.75431993707946,-72.71378966373233,41.754336759010066,-72.71377518149725,41.754478304644664,-72.71375856297487,41.75464078848918,-72.71374168368948,41.75480656538373,-72.71373825680692,41.75483960548563	184179	PIN	114471002		303001027		52149.95154	930.4581482	OFFICE/WHS												
